,BuildingType,PrimaryPropertyType,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,SteamUse_Rate,Electricity_Rate,NaturalGas_Rate,GFABuildingRate,GFAParkingRate,GFALargestPropertyUseRate,TotalUseTypeNumber,BuildingAge
124,1,1,9,47.66231,-122.28146,1.9459101490553132,2.3978952727983707,13.686541314323094,7,2.3978952727983707,253832464.0,8145.52,0.0,0.45558,0.54442,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,63
125,1,10,10,47.70956,-122.3345,0.6931471805599453,1.3862943611198906,10.923110744953865,5,4.290459441148391,3191228.25,83.7,0.0,0.58264,0.41736,0.6931471805599453,0.0,0.4164050481464987,1.3862943611198906,20
126,3,3,0,47.67661,-122.37489,0.6931471805599453,1.0986122886681098,12.399976863567195,9,4.394449154672439,9157150.0,123.71,0.0,0.85829,0.14171,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,17
127,1,15,4,47.61233,-122.3171,0.6931471805599453,1.791759469228055,11.34888773562083,35,,1381590.125,51.11,0.0,0.34933,0.65067,0.6931471805599453,0.0,0.696974845694271,0.6931471805599453,106
128,0,19,10,47.69936,-122.33401,2.4849066497880004,1.0986122886681098,13.450332421277029,2,,35891484.0,362.82,0.0,0.932,0.068,0.6093143828940454,0.1491352664992323,0.6736992903371294,0.6931471805599453,46
129,3,3,11,47.54632,-122.28198,0.6931471805599453,1.0986122886681098,12.06212144043466,9,4.382026634673881,6127771.5,242.36,0.0,0.29386,0.70614,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,64
130,3,3,2,47.54862,-122.36214,0.6931471805599453,0.6931471805599453,11.886844864912606,9,4.330733340286331,5499097.0,206.01,0.0,0.33914,0.66086,0.6931471805599453,0.0,0.6713360375458306,0.6931471805599453,53
131,1,20,5,47.55152,-122.31869,0.6931471805599453,1.6094379124341003,11.646564351817041,17,4.127134385045092,2100097.75,69.44,0.0,0.43449,0.56551,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,112
132,3,3,11,47.52407,-122.26586,0.6931471805599453,1.0986122886681098,12.12337558484319,9,4.465908118654584,8800292.0,328.97,0.0,0.34088,0.65912,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,56
134,1,20,5,47.55901,-122.33328,0.6931471805599453,0.6931471805599453,12.363695860550678,17,4.477336814478207,6744317.0,297.43,0.0,0.19525,0.80475,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,79
135,1,14,2,47.52254,-122.36627,0.6931471805599453,0.6931471805599453,11.081911753015689,34,4.290459441148391,2944296.25,35.78,0.0,0.88771,0.11229,0.6931471805599453,0.0,0.6965364305579412,0.6931471805599453,50
136,1,14,2,47.52254,-122.36627,0.6931471805599453,0.6931471805599453,11.123520696408578,34,3.6375861597263857,9230223.0,369.14,0.0,0.28429,0.71571,0.6931471805599453,0.0,0.6934221427543762,0.6931471805599453,51
137,3,3,2,47.52915,-122.36511,0.6931471805599453,1.0986122886681098,12.815525668312768,9,4.584967478670572,12265516.0,272.85,0.0,0.66895,0.33105,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,6
138,3,3,2,47.51778,-122.37074,0.6931471805599453,0.6931471805599453,10.753595745949836,9,4.465908118654584,2075891.0,73.47,0.0,0.38403,0.61597,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,58
140,1,10,0,47.67767,-122.39631,0.6931471805599453,1.3862943611198906,10.933124826700707,19,,1851260.5,59.34,0.0,0.45637,0.54363,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,43
141,3,3,11,47.54174,-122.27691,0.6931471805599453,1.0986122886681098,11.117984780318277,9,4.532599493153256,2128459.0,46.36,0.0,0.67905,0.32095,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,12
142,1,15,12,47.54508,-122.37737,0.6931471805599453,1.0986122886681098,10.860709073012247,35,,1377519.5,48.99,0.0,0.38022,0.61978,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,47
143,3,3,6,47.65708,-122.33803,0.6931471805599453,1.3862943611198906,11.758041836028166,9,4.330733340286331,4748137.0,80.08,0.0,0.78556,0.21444,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,6
144,1,2,6,47.62972,-122.32906,0.6931471805599453,1.791759469228055,11.727399544780592,8,4.382026634673881,9373179.0,309.6,0.0,0.4352,0.5648,0.5641256034132509,0.21679544465403094,0.6931471805599453,1.3862943611198906,18
145,2,10,6,47.62759,-122.33661,0.6931471805599453,0.6931471805599453,10.819798284210286,16,,7548807.0,225.69,0.0,0.50312,0.49688,0.6931471805599453,0.0,0.6205764877251099,0.6931471805599453,116
146,2,20,7,47.62591,-122.34084,0.6931471805599453,1.0986122886681098,10.825621181393542,17,,430473.6875,3.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.6108410800108683,1.6094379124341003,90
147,1,2,7,47.62782,-122.34045,0.6931471805599453,2.0794415416798357,12.243642959061383,8,4.343805421853684,11171988.0,338.16,0.0,0.49506,0.50494,0.5529133768757473,0.23245209210577164,0.519894378025867,0.6931471805599453,18
148,3,3,0,47.68359,-122.37308,0.6931471805599453,1.0986122886681098,11.115964097353285,9,4.499809670330265,2284133.75,49.12,0.0,0.68504,0.31496,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,17
149,2,17,10,47.70044,-122.34136,0.6931471805599453,1.0986122886681098,11.420053310764763,18,,9472358.0,175.77,0.0,0.74891,0.25109,0.6931471805599453,0.0,0.4923153610068938,1.791759469228055,59
150,3,3,12,47.54025,-122.3885,0.6931471805599453,1.3862943611198906,10.970247911755056,9,4.584967478670572,1407277.25,21.29,0.0,0.82319,0.17681,0.6931471805599453,0.0,0.7008276104032961,0.6931471805599453,25
151,1,2,10,47.70916,-122.33216,0.6931471805599453,1.6094379124341003,11.080510448495465,8,4.2626798770413155,6197825.0,208.26,0.0,0.42282,0.57718,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,48
153,3,3,5,47.53809,-122.29591,0.6931471805599453,0.6931471805599453,11.16709154420937,9,4.477336814478207,3606416.0,168.88,0.0,0.13618,0.86382,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,91
154,1,17,3,47.60105,-122.33518,0.6931471805599453,1.3862943611198906,10.704569432697642,18,4.3694478524670215,1677002.25,28.27,0.0,0.78571,0.21429,0.6931471805599453,0.0,0.5723289182600274,1.3862943611198906,116
155,1,10,5,47.59544,-122.33159,0.6931471805599453,1.9459101490553132,14.276701090710652,21,,59757440.0,892.63,0.0,0.82734,0.17266,0.584107683519372,0.18781477474088554,0.6931471805599453,1.0986122886681098,17
156,2,0,5,47.57199,-122.32811,0.6931471805599453,1.0986122886681098,12.096045703465,4,,9436408.0,96.43,0.0,0.9296,0.0704,0.6931471805599453,0.0,0.5042238801314282,1.6094379124341003,92
157,2,20,5,47.57199,-122.32811,0.6931471805599453,1.0986122886681098,10.979189389621132,17,,3928695.25,27.39,0.0,1.0,0.0,0.6931471805599453,0.0,0.5284494085195401,1.6094379124341003,51
158,1,10,5,47.59085,-122.33354,0.6931471805599453,1.3862943611198906,13.974331458172633,21,,58761304.0,1246.55,0.0,0.69131,0.30869,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,17
159,1,2,5,47.59269,-122.33372,0.6931471805599453,2.302585092994046,12.0343942488347,8,4.174387269895637,12726789.0,388.37,0.0,0.48969,0.51031,0.6489444778802126,0.08294311281367579,0.5886029982780094,1.3862943611198906,11
160,1,20,5,47.57507,-122.35747,0.0,1.6094379124341003,11.284781934567633,17,3.5553480614894135,2411402.25,16.81,0.0,1.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,100
161,3,3,6,47.65996,-122.33962,0.6931471805599453,1.6094379124341003,12.392830182134402,9,4.382026634673881,7791957.0,270.97,0.0,0.39737,0.60263,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,19
162,0,5,5,47.52429,-122.31234,2.70805020110221,1.0986122886681098,12.72000045254618,18,,53466684.0,748.55,0.0,0.84766,0.15234,0.6443087652264446,0.09105568772870247,0.5427369963483948,1.6094379124341003,36
163,1,10,8,47.70281,-122.32532,0.6931471805599453,1.9459101490553132,12.947650401805848,27,,9134963.0,162.41,0.0,0.76577,0.23423,0.18384539516229687,0.5867694810793502,0.5867694810793502,1.791759469228055,8
164,1,8,7,47.6239,-122.35756,0.6931471805599453,1.6094379124341003,11.615355691521394,15,,10557910.0,92.91,0.0,0.96038,0.03962,0.6931471805599453,0.0,0.42436536760864485,1.791759469228055,14
166,1,2,3,47.61275,-122.3333,0.6931471805599453,0.0,13.7475453725128,8,,65047284.0,1638.46,0.0,0.60516,0.39484,0.6931471805599453,0.0,0.4255226048831433,1.791759469228055,17
167,1,1,1,47.60705,-122.30966,1.9459101490553132,1.791759469228055,13.300543035030948,7,3.5553480614894135,143423024.0,4906.33,0.0,0.40966,0.59034,0.6931471805599453,0.0,0.6965713115266392,1.0986122886681098,26
168,3,3,2,47.52518,-122.34828,0.6931471805599453,0.6931471805599453,11.180455209728313,9,4.477336814478207,2371358.0,36.24,0.0,0.81987,0.18013,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,17
169,1,20,6,47.65097,-122.34227,0.6931471805599453,1.3862943611198906,11.230536028445309,17,4.5217885770490405,549181.375,9.63,0.0,0.77093,0.22907,0.6375076126892665,0.10277317136748654,0.6375076126892665,1.0986122886681098,25
170,1,1,4,47.60399,-122.32377,2.302585092994046,2.1972245773362196,13.96280234067203,7,3.4011973816621555,293090784.0,10734.57,0.34940256417162435,0.57553,0.00625,0.6931471805599453,0.0,0.7725404466226936,1.0986122886681098,16
171,1,16,3,47.59626,-122.3218,0.6931471805599453,1.791759469228055,11.540511448697996,36,,10105379.0,193.94,0.0,0.73513,0.26486,0.629845227889683,0.11571868412600629,0.4301967443273481,1.9459101490553132,17
172,3,3,12,47.57678,-122.38459,0.6931471805599453,1.0986122886681098,12.250003402836114,9,4.394449154672439,8164853.0,207.79,0.0,0.5995,0.4005,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,14
174,1,3,9,47.66568,-122.31368,0.6931471805599453,1.0986122886681098,10.926909231928333,9,4.59511985013459,1377627.0,72.88,0.0,0.00446,0.99554,0.6931471805599453,0.0,0.6917712343800142,0.6931471805599453,88
175,1,2,9,47.66151,-122.31457,0.6931471805599453,2.833213344056216,11.579284203506532,8,3.912023005428146,11935719.0,469.57,0.0,0.29841,0.70159,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,85
176,1,17,8,47.71895,-122.29475,0.6931471805599453,1.791759469228055,10.834863921828324,18,4.143134726391533,3147042.0,49.09,0.0,0.813,0.187,0.6931471805599453,0.0,0.6562238264553475,1.0986122886681098,44
177,1,21,9,47.66182,-122.31113,0.6931471805599453,1.0986122886681098,10.946816139580935,41,3.8501476017100584,2439484.75,84.57,0.0,0.39972,0.60028,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,64
178,1,21,9,47.6626,-122.31164,0.6931471805599453,1.3862943611198906,11.542493975902508,41,3.7612001156935624,4854429.5,149.93,0.0,0.48171,0.51829,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,64
179,3,3,9,47.67723,-122.31281,0.6931471805599453,1.3862943611198906,12.503573852110398,9,4.394449154672439,10498344.0,225.19,0.0,0.6862,0.3138,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,10
180,3,3,9,47.67184,-122.29221,0.6931471805599453,1.3862943611198906,11.22757400785673,9,4.356708826689592,2733846.0,71.86,0.0,0.58143,0.41857,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,15
181,3,3,7,47.64052,-122.3656,0.6931471805599453,1.3862943611198906,11.228105958131923,9,4.48863636973214,2334260.0,43.98,0.0,0.74271,0.25729,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,13
182,3,3,12,47.57298,-122.39028,0.6931471805599453,1.3862943611198906,11.812429877348533,9,4.5217885770490405,3822102.5,69.42,0.0,0.75746,0.24254,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,11
183,3,3,1,47.59096,-122.29985,0.6931471805599453,1.0986122886681098,11.073101804225626,9,4.219507705176107,2295176.5,16.0,0.0,1.0,0.0,0.6931471805599453,0.0,0.7000781061081961,0.6931471805599453,25
184,3,3,10,47.67725,-122.32232,0.6931471805599453,1.3862943611198906,11.434293428498702,9,4.3694478524670215,4626443.0,201.05,0.0,0.2092,0.7908,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,89
185,1,10,3,47.61103,-122.33238,0.6931471805599453,2.0794415416798357,11.765759848644574,21,,6057410.0,57.21,0.0,0.94639,0.05361,0.6931471805599453,0.0,0.6164551032498041,1.3862943611198906,102
186,1,12,3,47.6079,-122.33266,0.6931471805599453,2.302585092994046,11.58592496585375,32,4.343805421853684,5572503.0,254.87,0.43959596682431,0.44792,0.0,0.6931471805599453,0.0,0.46645985749736885,1.3862943611198906,103
187,1,10,3,47.60699,-122.33481,0.6931471805599453,2.772588722239781,12.34965770525265,19,,62197176.0,433.6,0.0,1.0,0.0,0.6931471805599453,0.0,0.6308674397894992,0.6931471805599453,61
191,3,3,5,47.55237,-122.31391,0.6931471805599453,1.3862943611198906,12.230579875084514,9,4.553876891600541,8190809.0,226.06,0.0,0.5529,0.4471,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,9
192,1,10,7,47.63965,-122.3783,0.6931471805599453,0.6931471805599453,11.239632701398955,19,,3267564.0,101.41,0.0,0.47845,0.52155,0.6931471805599453,0.0,0.7044134768338386,0.6931471805599453,43
193,1,7,7,47.61972,-122.36033,0.6931471805599453,1.791759469228055,12.154784614286667,14,0.6931471805599453,28731502.0,661.04,0.0,0.65244,0.34756,0.5848601646522744,0.18669531130298483,0.5722894227864856,1.0986122886681098,89
194,1,2,3,47.6124,-122.35075,0.6931471805599453,1.6094379124341003,11.714314084481408,8,2.1972245773362196,25453690.0,1060.13,0.0,0.24839,0.75161,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,55
195,0,10,3,47.61137,-122.34947,1.6094379124341003,1.3862943611198906,12.28060945429176,19,,24017770.0,639.39,0.0,0.57411,0.42589,0.6931471805599453,0.0,0.6968802041490526,0.6931471805599453,21
196,1,2,3,47.61069,-122.34653,0.6931471805599453,2.1972245773362196,12.446167704736089,8,3.4011973816621555,26659244.0,780.84,0.0,0.51628,0.48372,0.6137846581746053,0.1420115839460055,0.7368673712494883,0.6931471805599453,13
197,2,10,3,47.60729,-122.34211,0.6931471805599453,1.0986122886681098,11.147656555612986,21,,14833476.0,301.76,0.0,0.71018,0.28982,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,36
198,1,8,3,47.6041,-122.33958,0.6931471805599453,0.6931471805599453,11.049317340813348,33,,10394330.0,377.27,0.0,0.36442,0.63558,0.6931471805599453,0.0,0.41647098728469806,1.3862943611198906,116
199,1,17,3,47.60271,-122.33557,0.6931471805599453,1.6094379124341003,10.942013616092948,18,4.59511985013459,1380293.625,44.22,0.30527638085273207,0.643,0.0,0.6931471805599453,0.0,0.45999748433499194,1.0986122886681098,102
200,1,20,5,47.59486,-122.32455,0.6931471805599453,1.6094379124341003,12.223445853587519,17,4.290459441148391,3785282.5,26.39,0.0,1.0,0.0,0.6931471805599453,0.0,0.5783758551479317,1.0986122886681098,8
201,1,5,3,47.61757,-122.35122,0.0,1.3862943611198906,11.520248585350009,18,3.044522437723423,9788717.0,68.24,0.0,1.0,0.0,0.5507998990738252,0.2353566666730963,0.6931471805599453,0.6931471805599453,48
202,1,17,3,47.61703,-122.35012,0.6931471805599453,1.6094379124341003,11.260134232464857,18,4.060443010546419,5007401.0,68.19,0.0,0.85595,0.14405,0.5663019570346267,0.21370716836718776,0.5876310972465432,1.0986122886681098,35
203,1,5,3,47.61619,-122.34599,0.6931471805599453,2.5649493574615367,12.36308066783498,18,3.6888794541139363,18661606.0,149.27,0.0,0.97774,0.02226,0.6454683985764771,0.0890359927379586,0.5554241581740071,1.6094379124341003,38
204,1,5,3,47.61217,-122.33694,0.6931471805599453,3.258096538021482,12.821250176479428,18,4.31748811353631,24755086.0,172.58,0.0,1.0,0.0,0.6931471805599453,0.0,0.7118168133189691,1.0986122886681098,27
205,1,14,3,47.61229,-122.33629,0.6931471805599453,2.3978952727983707,13.449435860148478,34,4.543294782270004,40062888.0,398.19,0.0005298595996059488,0.93596,0.06351,0.6931471805599453,0.0,0.4191970584942794,1.0986122886681098,91
206,1,5,3,47.61316,-122.3343,0.6931471805599453,3.5263605246161616,13.581555017175708,18,4.499809670330265,40847752.0,313.3,0.0,0.9998,0.01318,0.6931471805599453,0.0,0.5799784824543073,1.791759469228055,40
207,1,5,3,47.61399,-122.33523,0.6931471805599453,3.1780538303479458,13.524821301797878,18,4.51085950651685,30985420.0,359.11,0.0,0.89991,0.10009,0.5456559440025935,0.24236561796080114,0.545493681600754,1.3862943611198906,16
208,1,17,3,47.61356,-122.33665,0.6931471805599453,2.3978952727983707,11.057376856694077,18,4.51085950651685,3444270.0,170.51,0.4736033923171839,0.39423,0.0,0.630031646495865,0.11540688150344727,0.5387014572116277,1.0986122886681098,90
209,1,5,3,47.61375,-122.33566,0.6931471805599453,2.8903717578961645,12.229745225869367,18,4.5217885770490405,7739699.0,100.26,0.0,0.87033,0.12967,0.6170811387923694,0.13670510107978961,0.5268328222317789,1.6094379124341003,86
210,1,17,3,47.61256,-122.33808,0.6931471805599453,1.791759469228055,11.203679214602607,18,4.127134385045092,3757006.0,26.19,0.0,1.0,0.0,0.6931471805599453,0.0,0.5320507682164803,1.0986122886681098,100
211,1,5,3,47.61391,-122.33725,0.6931471805599453,3.044522437723423,12.490695041943495,18,4.51085950651685,14633233.0,563.25,0.37080464784453954,0.5511,0.0,0.6304097032355019,0.1147740688082505,0.6161635391684331,1.0986122886681098,47
212,1,5,3,47.61578,-122.33726,0.6931471805599453,3.258096538021482,13.538496710433222,18,4.564348191467836,27018020.0,229.25,0.0,0.96719,0.03281,0.5296513034159496,0.2636403729714995,0.570256121134827,1.0986122886681098,7
213,1,5,3,47.61641,-122.34112,0.6931471805599453,2.5649493574615367,12.235636302128867,18,4.5217885770490405,8580279.0,222.19,0.23863099924854697,0.73049,0.0,0.6931471805599453,0.0,0.5774837719062219,1.0986122886681098,48
214,1,5,3,47.61555,-122.33582,0.6931471805599453,3.6109179126442243,13.623002898525167,18,4.584967478670572,39523852.0,275.54,0.0,1.0,0.0,0.5945029489766748,0.1721617873433879,0.642595716211597,1.0986122886681098,7
215,1,5,3,47.61516,-122.33303,0.6931471805599453,2.833213344056216,13.083291933109898,18,4.553876891600541,17867002.0,130.73,0.0,0.99252,0.00748,0.5338700495741496,0.2581090701094156,0.49975658739508333,1.791759469228055,26
216,1,17,3,47.60266,-122.33332,0.6931471805599453,2.0794415416798357,11.402563574372348,18,4.454347296253507,3903259.75,51.67,0.0854985666021458,0.91074,0.0,0.6931471805599453,0.0,0.5438579978162155,1.3862943611198906,116
217,1,17,3,47.60219,-122.33347,0.6931471805599453,1.9459101490553132,11.400383669983814,18,4.204692619390966,4178233.5,31.97,0.0,0.98525,0.01475,0.6931471805599453,0.0,0.6531893958361404,1.0986122886681098,116
218,1,5,3,47.6036,-122.33288,0.6931471805599453,2.772588722239781,12.871167513522957,18,4.499809670330265,18576900.0,213.23,0.06220454954365663,0.93582,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,94
219,1,5,3,47.60403,-122.33497,0.6931471805599453,3.1354942159291497,12.859186582923714,18,4.59511985013459,10062436.0,70.15,0.0,1.0,0.0,0.6931471805599453,0.0,0.6460870190725432,1.3862943611198906,87
220,1,5,3,47.6037,-122.33447,0.6931471805599453,2.8903717578961645,12.844040041706515,18,4.248495242049359,24906132.0,940.47,0.3635939522995187,0.56151,0.0,0.5746451364789447,0.20171560390058932,0.4859138871697076,1.0986122886681098,58
221,1,5,3,47.60505,-122.33427,0.6931471805599453,3.871201010907891,14.095454770243615,18,4.553876891600541,44683660.0,318.97,0.0,0.99638,0.00362,0.6931471805599453,0.0,0.5677200027518049,1.3862943611198906,33
222,1,5,3,47.60567,-122.33511,0.6931471805599453,3.7376696182833684,13.287745603752434,18,4.442651256490317,24603420.0,171.52,0.0,1.0,0.0,0.5769447700571976,0.19836713521242208,0.5863523033639392,1.3862943611198906,30
223,1,17,3,47.60542,-122.33588,0.6931471805599453,1.9459101490553132,11.419625263804768,18,,1835804.875,46.56,0.2326105970871225,0.73811,0.0,0.6854778462550388,0.01516443651977187,0.6854778462550388,1.0986122886681098,66
224,1,5,3,47.60581,-122.33664,0.6931471805599453,2.1972245773362196,11.969983156007993,18,4.406719247264253,3743228.5,26.1,0.0,1.0,0.0,0.47072836656019257,0.33564332173760425,0.42993005250767724,1.0986122886681098,48
225,1,5,3,47.60614,-122.33674,0.6931471805599453,3.4011973816621555,13.3618589034728,18,4.564348191467836,18221224.0,139.72,0.009871119795262989,0.99008,0.0,0.5244622212888993,0.2703705896768916,0.6003244046000803,1.0986122886681098,25
226,1,5,3,47.60642,-122.33581,0.6931471805599453,1.9459101490553132,12.060138946988502,18,,41399504.0,362.66,0.0,0.96124,0.03876,0.6152072604781111,0.13972715916153408,0.45611386149044797,1.3862943611198906,58
227,1,5,3,47.60655,-122.33533,0.6931471805599453,3.5553480614894135,13.562890563516916,18,4.406719247264253,32552428.0,231.32,0.0,0.99708,0.00292,0.5825842669777604,0.19007475624874778,0.5767425694397967,1.0986122886681098,36
228,1,5,3,47.60671,-122.33456,0.6931471805599453,2.70805020110221,12.137627838114382,18,4.564348191467836,9641043.0,218.53,0.20173195031377794,0.77648,0.0,0.6273812397843257,0.11982539306834857,0.6817626216933073,1.3862943611198906,44
229,1,5,3,47.60615,-122.33388,0.6931471805599453,3.912023005428146,13.931902404142951,18,4.499809670330265,45163308.0,627.87,0.0,0.84978,0.15022,0.5137573221356584,0.2840053214793402,0.5423824286702081,1.791759469228055,47
